name,code,year,month,max,min,lat,lon
仙台,47590,2024,7,30.4,22.9,38.2617,140.8967
仙台,47590,2024,8,31.6,25.1,38.2617,140.8967
仙台,47590,2024,9,,,38.2617,140.8967
仙台,47590,2024,10,,,38.2617,140.8967
仙台,47590,2024,11,,,38.2617,140.8967
仙台,47590,2024,12,,,38.2617,140.8967
米山,1029,2024,1,7.1,-3.7,38.6267,141.1883
米山,1029,2024,2,8.6,-3.5,38.6267,141.1883
米山,1029,2024,3,10.2,-1.4,38.6267,141.1883
米山,1029,2024,4,20.3,6.7,38.6267,141.1883
米山,1029,2024,5,22.7,10.6,38.6267,141.1883
米山,1029,2024,6,26.7,17.0,38.6267,141.1883
米山,1029,2024,7,30.0,21.2,38.6267,141.1883
米山,1029,2024,8,,,38.6267,141.1883
米山,1029,2024,9,,,38.6267,141.1883
米山,1029,2024,10,,,38.6267,141.1883
米山,1029,2024,11,,,38.6267,141.1883
米山,1029,2024,12,,,38.6267,141.1883
塩釜,1030,2024,1,7.2,-0.3,38.3383,141.0133
塩釜,1030,2024,2,8.1,0.1,38.3383,141.0133
塩釜,1030,2024,3,9.9,0.8,38.3383,141.0133
塩釜,1030,2024,4,19.2,9.7,38.3383,141.0133
塩釜,1030,2024,5,21.9,11.9,38.3383,141.0133
塩釜,1030,2024,6,25.6,17.3,38.3383,141.0133
塩釜,1030,2024,7,29.7,22.2,38.3383,141.0133
塩釜,1030,2024,8,,,38.3383,141.0133
塩釜,1030,2024,9,,,38.3383,141.0133
塩釜,1030,2024,10,,,38.3383,141.0133
塩釜,1030,2024,11,,,38.3383,141.0133
塩釜,1030,2024,12,,,38.3383,141.0133
駒ノ湯,1126,2024,1,2.6,-4.0,38.9133,140.8283
駒ノ湯,1126,2024,2,3.7,-4.5,38.9133,140.8283
駒ノ湯,1126,2024,3,5.0,-3.4,38.9133,140.8283
駒ノ湯,1126,2024,4,16.7,4.2,38.9133,140.8283
駒ノ湯,1126,2024,5,19.6,6.5,38.9133,140.8283
駒ノ湯,1126,2024,6,23.1,12.5,38.9133,140.8283
駒ノ湯,1126,2024,7,26.1,17.8,38.9133,140.8283
駒ノ湯,1126,2024,8,,,38.9133,140.8283
駒ノ湯,1126,2024,9,,,38.9133,140.8283
駒ノ湯,1126,2024,10,,,38.9133,140.8283
駒ノ湯,1126,2024,11,,,38.9133,140.8283
駒ノ湯,1126,2024,12,,,38.9133,140.8283
丸森,1220,2024,1,8.7,-3.2,37.9317,140.7783
丸森,1220,2024,2,9.5,-3.2,37.9317,140.7783
丸森,1220,2024,3,10.7,-0.9,37.9317,140.7783
丸森,1220,2024,4,20.4,6.7,37.9317,140.7783
丸森,1220,2024,5,24.1,10.3,37.9317,140.7783
丸森,1220,2024,6,26.4,16.1,37.9317,140.7783
丸森,1220,2024,7,30.8,21.9,37.9317,140.7783
丸森,1220,2024,8,,,37.9317,140.7783
丸森,1220,2024,9,,,37.9317,140.7783
丸森,1220,2024,10,,,37.9317,140.7783
丸森,1220,2024,11,,,37.9317,140.7783
丸森,1220,2024,12,,,37.9317,140.7783
花山,1267,2024,1,,,38.7733,140.8667
花山,1267,2024,2,,,38.7733,140.8667
花山,1267,2024,3,,,38.7733,140.8667
花山,1267,2024,4,,,38.7733,140.8667
花山,1267,2024,5,,,38.7733,140.8667
花山,1267,2024,6,,,38.7733,140.8667
花山,1267,2024,7,,,38.7733,140.8667
花山,1267,2024,8,,,38.7733,140.8667
花山,1267,2024,9,,,38.7733,140.8667
花山,1267,2024,10,,,38.7733,140.8667
花山,1267,2024,11,,,38.7733,140.8667
花山,1267,2024,12,,,38.7733,140.8667
江ノ島,1290,2024,1,,,38.3983,141.5967
江ノ島,1290,2024,2,,,38.3983,141.5967
江ノ島,1290,2024,3,,,38.3983,141.5967
江ノ島,1290,2024,4,,,38.3983,141.5967
江ノ島,1290,2024,5,,,38.3983,141.5967
江ノ島,1290,2024,6,,,38.3983,141.5967
江ノ島,1290,2024,7,,,38.3983,141.5967
江ノ島,1290,2024,8,,,38.3983,141.5967
江ノ島,1290,2024,9,,,38.3983,141.5967
江ノ島,1290,2024,10,,,38.3983,141.5967
江ノ島,1290,2024,11,,,38.3983,141.5967
江ノ島,1290,2024,12,,,38.3983,141.5967
筆甫,1298,2024,1,,,37.8267,140.7283
筆甫,1298,2024,2,,,37.8267,140.7283
筆甫,1298,2024,3,,,37.8267,140.7283
筆甫,1298,2024,4,,,37.8267,140.7283
筆甫,1298,2024,5,,,37.8267,140.7283
筆甫,1298,2024,6,,,37.8267,140.7283
筆甫,1298,2024,7,,,37.8267,140.7283
筆甫,1298,2024,8,,,37.8267,140.7283
筆甫,1298,2024,9,,,37.8267,140.7283
筆甫,1298,2024,10,,,37.8267,140.7283
筆甫,1298,2024,11,,,37.8267,140.7283
筆甫,1298,2024,12,,,37.8267,140.7283
泉ケ岳,1365,2024,1,,,38.4067,140.7217
泉ケ岳,1365,2024,2,,,38.4067,140.7217
泉ケ岳,1365,2024,3,,,38.4067,140.7217
泉ケ岳,1365,2024,4,,,38.4067,140.7217
泉ケ岳,1365,2024,5,,,38.4067,140.7217
泉ケ岳,1365,2024,6,,,38.4067,140.7217
泉ケ岳,1365,2024,7,,,38.4067,140.7217
泉ケ岳,1365,2024,8,,,38.4067,140.7217
泉ケ岳,1365,2024,9,,,38.4067,140.7217
泉ケ岳,1365,2024,10,,,38.4067,140.7217
泉ケ岳,1365,2024,11,,,38.4067,140.7217
泉ケ岳,1365,2024,12,,,38.4067,140.7217
名取,1464,2024,1,8.8,-1.6,38.1383,140.9167
名取,1464,2024,2,9.4,-1.2,38.1383,140.9167
名取,1464,2024,3,11.2,0.3,38.1383,140.9167
名取,1464,2024,4,18.6,9.4,38.1383,140.9167
名取,1464,2024,5,21.6,11.7,38.1383,140.9167
名取,1464,2024,6,24.3,17.3,38.1383,140.9167
名取,1464,2024,7,29.4,22.4,38.1383,140.9167
名取,1464,2024,8,,,38.1383,140.9167
名取,1464,2024,9,,,38.1383,140.9167
名取,1464,2024,10,,,38.1383,140.9167
名取,1464,2024,11,,,38.1383,140.9167
名取,1464,2024,12,,,38.1383,140.9167
鴬沢,1526,2024,1,,,38.805,140.9483
鴬沢,1526,2024,2,,,38.805,140.9483
鴬沢,1526,2024,3,,,38.805,140.9483
鴬沢,1526,2024,4,,,38.805,140.9483
鴬沢,1526,2024,5,,,38.805,140.9483
鴬沢,1526,2024,6,,,38.805,140.9483
鴬沢,1526,2024,7,,,38.805,140.9483
鴬沢,1526,2024,8,,,38.805,140.9483
鴬沢,1526,2024,9,,,38.805,140.9483
鴬沢,1526,2024,10,,,38.805,140.9483
鴬沢,1526,2024,11,,,38.805,140.9483
鴬沢,1526,2024,12,,,38.805,140.9483
加美,1561,2024,1,,,38.5717,140.7267
加美,1561,2024,2,,,38.5717,140.7267
加美,1561,2024,3,,,38.5717,140.7267
加美,1561,2024,4,,,38.5717,140.7267
加美,1561,2024,5,,,38.5717,140.7267
加美,1561,2024,6,,,38.5717,140.7267
加美,1561,2024,7,,,38.5717,140.7267
加美,1561,2024,8,,,38.5717,140.7267
加美,1561,2024,9,,,38.5717,140.7267
加美,1561,2024,10,,,38.5717,140.7267
加美,1561,2024,11,,,38.5717,140.7267
加美,1561,2024,12,,,38.5717,140.7267
蔵王,1564,2024,1,7.9,-2.8,38.1267,140.68
蔵王,1564,2024,2,8.6,-2.6,38.1267,140.68
蔵王,1564,2024,3,10.2,-1.3,38.1267,140.68
蔵王,1564,2024,4,20.2,6.8,38.1267,140.68
蔵王,1564,2024,5,23.5,9.0,38.1267,140.68
蔵王,1564,2024,6,26.7,15.2,38.1267,140.68
蔵王,1564,2024,7,30.4,20.8,38.1267,140.68
蔵王,1564,2024,8,,,38.1267,140.68
蔵王,1564,2024,9,,,38.1267,140.68
蔵王,1564,2024,10,,,38.1267,140.68
蔵王,1564,2024,11,,,38.1267,140.68
蔵王,1564,2024,12,,,38.1267,140.68
栗駒深山,1597,2024,1,,,38.8633,140.8433
栗駒深山,1597,2024,2,,,38.8633,140.8433
栗駒深山,1597,2024,3,,,38.8633,140.8433
栗駒深山,1597,2024,4,,,38.8633,140.8433
栗駒深山,1597,2024,5,,,38.8633,140.8433
栗駒深山,1597,2024,6,,,38.8633,140.8433
栗駒深山,1597,2024,7,,,38.8633,140.8433
栗駒深山,1597,2024,8,,,38.8633,140.8433
栗駒深山,1597,2024,9,,,38.8633,140.8433
栗駒深山,1597,2024,10,,,38.8633,140.8433
栗駒深山,1597,2024,11,,,38.8633,140.8433
栗駒深山,1597,2024,12,,,38.8633,140.8433
栗駒,1600,2024,1,,,38.94,140.8167
栗駒,1600,2024,2,,,38.94,140.8167
栗駒,1600,2024,3,,,38.94,140.8167
栗駒,1600,2024,4,,,38.94,140.8167
栗駒,1600,2024,5,,,38.94,140.8167
栗駒,1600,2024,6,,,38.94,140.8167
栗駒,1600,2024,7,,,38.94,140.8167
栗駒,1600,2024,8,,,38.94,140.8167
栗駒,1600,2024,9,,,38.94,140.8167
栗駒,1600,2024,10,,,38.94,140.8167
栗駒,1600,2024,11,,,38.94,140.8167
栗駒,1600,2024,12,,,38.94,140.8167
女川,1626,2024,1,7.9,-0.9,38.4533,141.44
女川,1626,2024,2,8.6,-0.7,38.4533,141.44
女川,1626,2024,3,10.5,0.6,38.4533,141.44
女川,1626,2024,4,18.8,9.2,38.4533,141.44
女川,1626,2024,5,21.7,11.5,38.4533,141.44
女川,1626,2024,6,24.6,16.6,38.4533,141.44
女川,1626,2024,7,28.5,21.2,38.4533,141.44
女川,1626,2024,8,,,38.4533,141.44
女川,1626,2024,9,,,38.4533,141.44
女川,1626,2024,10,,,38.4533,141.44
女川,1626,2024,11,,,38.4533,141.44
女川,1626,2024,12,,,38.4533,141.44
桃生,1630,2024,1,,,38.56,141.245
桃生,1630,2024,2,,,38.56,141.245
桃生,1630,2024,3,,,38.56,141.245
桃生,1630,2024,4,,,38.56,141.245
桃生,1630,2024,5,,,38.56,141.245
桃生,1630,2024,6,,,38.56,141.245
桃生,1630,2024,7,,,38.56,141.245
桃生,1630,2024,8,,,38.56,141.245
桃生,1630,2024,9,,,38.56,141.245
桃生,1630,2024,10,,,38.56,141.245
桃生,1630,2024,11,,,38.56,141.245
桃生,1630,2024,12,,,38.56,141.245
東松島,1631,2024,1,,,38.4267,141.2133
東松島,1631,2024,2,,,38.4267,141.2133
東松島,1631,2024,3,,,38.4267,141.2133
東松島,1631,2024,4,,,38.4267,141.2133
東松島,1631,2024,5,,,38.4267,141.2133
東松島,1631,2024,6,,,38.4267,141.2133
東松島,1631,2024,7,,,38.4267,141.2133
東松島,1631,2024,8,,,38.4267,141.2133
東松島,1631,2024,9,,,38.4267,141.2133
東松島,1631,2024,10,,,38.4267,141.2133
東松島,1631,2024,11,,,38.4267,141.2133
東松島,1631,2024,12,,,38.4267,141.2133
岩沼,1632,2024,1,,,38.1067,140.8767
岩沼,1632,2024,2,,,38.1067,140.8767
岩沼,1632,2024,3,,,38.1067,140.8767
岩沼,1632,2024,4,,,38.1067,140.8767
岩沼,1632,2024,5,,,38.1067,140.8767
岩沼,1632,2024,6,,,38.1067,140.8767
岩沼,1632,2024,7,,,38.1067,140.8767
岩沼,1632,2024,8,,,38.1067,140.8767
岩沼,1632,2024,9,,,38.1067,140.8767
岩沼,1632,2024,10,,,38.1067,140.8767
岩沼,1632,2024,11,,,38.1067,140.8767
岩沼,1632,2024,12,,,38.1067,140.8767
酒田,47587,2024,1,6.9,1.3,38.9083,139.8433
酒田,47587,2024,2,7.6,0.9,38.9083,139.8433
酒田,47587,2024,3,8.5,1.5,38.9083,139.8433
酒田,47587,2024,4,18.0,8.1,38.9083,139.8433
酒田,47587,2024,5,21.2,11.4,38.9083,139.8433
酒田,47587,2024,6,25.8,18.0,38.9083,139.8433
酒田,47587,2024,7,28.4,22.6,38.9083,139.8433
酒田,47587,2024,8,31.1,24.1,38.9083,139.8433
酒田,47587,2024,9,,,38.9083,139.8433
酒田,47587,2024,10,,,38.9083,139.8433
酒田,47587,2024,11,,,38.9083,139.8433
酒田,47587,2024,12,,,38.9083,139.8433
新庄,47520,2024,1,4.5,-1.9,38.7567,140.3117
新庄,47520,2024,2,6.3,-1.5,38.7567,140.3117
新庄,47520,2024,3,7.4,-1.1,38.7567,140.3117
新庄,47520,2024,4,20.0,6.1,38.7567,140.3117
新庄,47520,2024,5,22.0,9.0,38.7567,140.3117
新庄,47520,2024,6,26.7,16.0,38.7567,140.3117
新庄,47520,2024,7,28.8,21.4,38.7567,140.3117
新庄,47520,2024,8,32.7,22.9,38.7567,140.3117
新庄,47520,2024,9,,,38.7567,140.3117
新庄,47520,2024,10,,,38.7567,140.3117
新庄,47520,2024,11,,,38.7567,140.3117
新庄,47520,2024,12,,,38.7567,140.3117
山形,47588,2024,1,6.0,-1.3,38.255,140.345
山形,47588,2024,2,7.8,-1.1,38.255,140.345
山形,47588,2024,3,8.8,0.0,38.255,140.345
山形,47588,2024,4,21.3,8.0,38.255,140.345
山形,47588,2024,5,24.1,10.6,38.255,140.345
山形,47588,2024,6,28.0,16.9,38.255,140.345
山形,47588,2024,7,30.6,22.3,38.255,140.345
山形,47588,2024,8,33.3,24.0,38.255,140.345
山形,47588,2024,9,,,38.255,140.345
山形,47588,2024,10,,,38.255,140.345
山形,47588,2024,11,,,38.255,140.345
山形,47588,2024,12,,,38.255,140.345
上草津,1038,2024,1,,,38.995,140.0283
上草津,1038,2024,2,,,38.995,140.0283
上草津,1038,2024,3,,,38.995,140.0283
上草津,1038,2024,4,,,38.995,140.0283
上草津,1038,2024,5,,,38.995,140.0283
上草津,1038,2024,6,,,38.995,140.0283
上草津,1038,2024,7,,,38.995,140.0283
上草津,1038,2024,8,,,38.995,140.0283
上草津,1038,2024,9,,,38.995,140.0283
上草津,1038,2024,10,,,38.995,140.0283
上草津,1038,2024,11,,,38.995,140.0283
上草津,1038,2024,12,,,38.995,140.0283
尾花沢,1039,2024,1,4.4,-2.3,38.6083,140.4117
尾花沢,1039,2024,2,5.8,-2.4,38.6083,140.4117
尾花沢,1039,2024,3,7.0,-1.6,38.6083,140.4117
尾花沢,1039,2024,4,19.6,5.6,38.6083,140.4117
尾花沢,1039,2024,5,22.0,8.6,38.6083,140.4117
尾花沢,1039,2024,6,26.3,16.0,38.6083,140.4117
尾花沢,1039,2024,7,28.4,21.2,38.6083,140.4117
尾花沢,1039,2024,8,,,38.6083,140.4117
尾花沢,1039,2024,9,,,38.6083,140.4117
尾花沢,1039,2024,10,,,38.6083,140.4117
尾花沢,1039,2024,11,,,38.6083,140.4117
尾花沢,1039,2024,12,,,38.6083,140.4117
鼠ケ関,1040,2024,1,7.5,2.8,38.5667,139.5517
鼠ケ関,1040,2024,2,7.8,2.1,38.5667,139.5517
鼠ケ関,1040,2024,3,8.7,2.6,38.5667,139.5517
鼠ケ関,1040,2024,4,16.4,8.6,38.5667,139.5517
鼠ケ関,1040,2024,5,20.8,11.6,38.5667,139.5517
鼠ケ関,1040,2024,6,24.7,17.6,38.5667,139.5517
鼠ケ関,1040,2024,7,28.4,23.0,38.5667,139.5517
鼠ケ関,1040,2024,8,,,38.5667,139.5517
鼠ケ関,1040,2024,9,,,38.5667,139.5517
鼠ケ関,1040,2024,10,,,38.5667,139.5517
鼠ケ関,1040,2024,11,,,38.5667,139.5517
鼠ケ関,1040,2024,12,,,38.5667,139.5517
山毛欅潰山,1103,2024,1,,,37.9117,139.815
山毛欅潰山,1103,2024,2,,,37.9117,139.815
山毛欅潰山,1103,2024,3,,,37.9117,139.815
山毛欅潰山,1103,2024,4,,,37.9117,139.815
山毛欅潰山,1103,2024,5,,,37.9117,139.815
山毛欅潰山,1103,2024,6,,,37.9117,139.815
山毛欅潰山,1103,2024,7,,,37.9117,139.815
山毛欅潰山,1103,2024,8,,,37.9117,139.815
山毛欅潰山,1103,2024,9,,,37.9117,139.815
山毛欅潰山,1103,2024,10,,,37.9117,139.815
山毛欅潰山,1103,2024,11,,,37.9117,139.815
山毛欅潰山,1103,2024,12,,,37.9117,139.815
肘折,1125,2024,1,3.6,-2.8,38.6067,140.1633
肘折,1125,2024,2,4.2,-3.6,38.6067,140.1633
肘折,1125,2024,3,5.2,-2.3,38.6067,140.1633
肘折,1125,2024,4,17.4,3.2,38.6067,140.1633
肘折,1125,2024,5,19.8,5.8,38.6067,140.1633
肘折,1125,2024,6,24.0,12.3,38.6067,140.1633
肘折,1125,2024,7,26.7,18.5,38.6067,140.1633
肘折,1125,2024,8,,,38.6067,140.1633
肘折,1125,2024,9,,,38.6067,140.1633
肘折,1125,2024,10,,,38.6067,140.1633
肘折,1125,2024,11,,,38.6067,140.1633
肘折,1125,2024,12,,,38.6067,140.1633
高畠,1132,2024,1,5.2,-1.8,38.0033,140.2067
高畠,1132,2024,2,7.0,-2.0,38.0033,140.2067
高畠,1132,2024,3,8.1,-0.7,38.0033,140.2067
高畠,1132,2024,4,20.6,6.5,38.0033,140.2067
高畠,1132,2024,5,23.3,8.7,38.0033,140.2067
高畠,1132,2024,6,27.0,15.1,38.0033,140.2067
高畠,1132,2024,7,29.3,21.4,38.0033,140.2067
高畠,1132,2024,8,,,38.0033,140.2067
高畠,1132,2024,9,,,38.0033,140.2067
高畠,1132,2024,10,,,38.0033,140.2067
高畠,1132,2024,11,,,38.0033,140.2067
高畠,1132,2024,12,,,38.0033,140.2067
落合,1169,2024,1,,,38.605,139.835
落合,1169,2024,2,,,38.605,139.835
落合,1169,2024,3,,,38.605,139.835
落合,1169,2024,4,,,38.605,139.835
落合,1169,2024,5,,,38.605,139.835
落合,1169,2024,6,,,38.605,139.835
落合,1169,2024,7,,,38.605,139.835
落合,1169,2024,8,,,38.605,139.835
落合,1169,2024,9,,,38.605,139.835
落合,1169,2024,10,,,38.605,139.835
落合,1169,2024,11,,,38.605,139.835
落合,1169,2024,12,,,38.605,139.835
飛島,1291,2024,1,6.9,1.9,39.1833,139.5433
飛島,1291,2024,2,6.9,1.6,39.1833,139.5433
飛島,1291,2024,3,8.5,2.5,39.1833,139.5433
飛島,1291,2024,4,16.5,9.0,39.1833,139.5433
飛島,1291,2024,5,18.8,11.5,39.1833,139.5433
飛島,1291,2024,6,24.2,17.5,39.1833,139.5433
飛島,1291,2024,7,26.5,22.1,39.1833,139.5433
飛島,1291,2024,8,,,39.1833,139.5433
飛島,1291,2024,9,,,39.1833,139.5433
飛島,1291,2024,10,,,39.1833,139.5433
飛島,1291,2024,11,,,39.1833,139.5433
飛島,1291,2024,12,,,39.1833,139.5433
大井沢,1292,2024,1,2.7,-4.1,38.39,139.9933
大井沢,1292,2024,2,3.9,-4.6,38.39,139.9933
大井沢,1292,2024,3,5.1,-3.5,38.39,139.9933
大井沢,1292,2024,4,17.4,2.1,38.39,139.9933
大井沢,1292,2024,5,20.4,4.8,38.39,139.9933
大井沢,1292,2024,6,25.0,11.2,38.39,139.9933
大井沢,1292,2024,7,27.4,18.2,38.39,139.9933
大井沢,1292,2024,8,,,38.39,139.9933
大井沢,1292,2024,9,,,38.39,139.9933
大井沢,1292,2024,10,,,38.39,139.9933
大井沢,1292,2024,11,,,38.39,139.9933
大井沢,1292,2024,12,,,38.39,139.9933
荒沢,1357,2024,1,,,38.5067,139.7817
荒沢,1357,2024,2,,,38.5067,139.7817
荒沢,1357,2024,3,,,38.5067,139.7817
荒沢,1357,2024,4,,,38.5067,139.7817
荒沢,1357,2024,5,,,38.5067,139.7817
荒沢,1357,2024,6,,,38.5067,139.7817
荒沢,1357,2024,7,,,38.5067,139.7817
荒沢,1357,2024,8,,,38.5067,139.7817
荒沢,1357,2024,9,,,38.5067,139.7817
荒沢,1357,2024,10,,,38.5067,139.7817
荒沢,1357,2024,11,,,38.5067,139.7817
荒沢,1357,2024,12,,,38.5067,139.7817
中津川,1372,2024,1,,,37.91,139.8433
中津川,1372,2024,2,,,37.91,139.8433
中津川,1372,2024,3,,,37.91,139.8433
中津川,1372,2024,4,,,37.91,139.8433
中津川,1372,2024,5,,,37.91,139.8433
中津川,1372,2024,6,,,37.91,139.8433
中津川,1372,2024,7,,,37.91,139.8433
中津川,1372,2024,8,,,37.91,139.8433
中津川,1372,2024,9,,,37.91,139.8433
中津川,1372,2024,10,,,37.91,139.8433
中津川,1372,2024,11,,,37.91,139.8433
中津川,1372,2024,12,,,37.91,139.8433
白鷹山,1428,2024,1,,,38.2217,140.185
白鷹山,1428,2024,2,,,38.2217,140.185
白鷹山,1428,2024,3,,,38.2217,140.185
白鷹山,1428,2024,4,,,38.2217,140.185
白鷹山,1428,2024,5,,,38.2217,140.185
白鷹山,1428,2024,6,,,38.2217,140.185
白鷹山,1428,2024,7,,,38.2217,140.185
白鷹山,1428,2024,8,,,38.2217,140.185
白鷹山,1428,2024,9,,,38.2217,140.185
白鷹山,1428,2024,10,,,38.2217,140.185
白鷹山,1428,2024,11,,,38.2217,140.185
白鷹山,1428,2024,12,,,38.2217,140.185
浜中,1465,2024,1,7.0,0.9,38.8117,139.7867
浜中,1465,2024,2,7.4,0.0,38.8117,139.7867
浜中,1465,2024,3,8.2,0.4,38.8117,139.7867
浜中,1465,2024,4,17.2,6.4,38.8117,139.7867
浜中,1465,2024,5,20.5,9.9,38.8117,139.7867
浜中,1465,2024,6,24.9,16.5,38.8117,139.7867
浜中,1465,2024,7,28.1,22.1,38.8117,139.7867
浜中,1465,2024,8,,,38.8117,139.7867
浜中,1465,2024,9,,,38.8117,139.7867
浜中,1465,2024,10,,,38.8117,139.7867
浜中,1465,2024,11,,,38.8117,139.7867
浜中,1465,2024,12,,,38.8117,139.7867
東根,1488,2024,1,5.5,-3.0,38.4117,140.37
東根,1488,2024,2,7.2,-3.0,38.4117,140.37
東根,1488,2024,3,8.4,-1.9,38.4117,140.37
東根,1488,2024,4,20.7,5.7,38.4117,140.37
東根,1488,2024,5,23.2,7.8,38.4117,140.37
東根,1488,2024,6,27.6,14.9,38.4117,140.37
東根,1488,2024,7,29.6,21.0,38.4117,140.37
東根,1488,2024,8,,,38.4117,140.37
東根,1488,2024,9,,,38.4117,140.37
東根,1488,2024,10,,,38.4117,140.37
東根,1488,2024,11,,,38.4117,140.37
東根,1488,2024,12,,,38.4117,140.37
村山,1539,2024,1,5.5,-2.6,38.46,140.3483
村山,1539,2024,2,7.0,-2.4,38.46,140.3483
村山,1539,2024,3,8.3,-1.3,38.46,140.3483
村山,1539,2024,4,20.9,5.7,38.46,140.3483
村山,1539,2024,5,23.2,8.4,38.46,140.3483
村山,1539,2024,6,27.3,15.8,38.46,140.3483
村山,1539,2024,7,29.6,21.1,38.46,140.3483
村山,1539,2024,8,,,38.46,140.3483
村山,1539,2024,9,,,38.46,140.3483
村山,1539,2024,10,,,38.46,140.3483
村山,1539,2024,11,,,38.46,140.3483
村山,1539,2024,12,,,38.46,140.3483
上山中山,1562,2024,1,,,38.1167,140.2133
上山中山,1562,2024,2,,,38.1167,140.2133
上山中山,1562,2024,3,,,38.1167,140.2133
上山中山,1562,2024,4,,,38.1167,140.2133
上山中山,1562,2024,5,,,38.1167,140.2133
上山中山,1562,2024,6,,,38.1167,140.2133
上山中山,1562,2024,7,,,38.1167,140.2133
上山中山,1562,2024,8,,,38.1167,140.2133
上山中山,1562,2024,9,,,38.1167,140.2133
上山中山,1562,2024,10,,,38.1167,140.2133
上山中山,1562,2024,11,,,38.1167,140.2133
上山中山,1562,2024,12,,,38.1167,140.2133
広野,1034,2024,1,10.9,0.4,37.2333,141.0
広野,1034,2024,2,11.4,0.9,37.2333,141.0
広野,1034,2024,3,12.7,2.1,37.2333,141.0
広野,1034,2024,4,19.1,10.2,37.2333,141.0
広野,1034,2024,5,22.7,12.4,37.2333,141.0
広野,1034,2024,6,25.1,17.5,37.2333,141.0
広野,1034,2024,7,30.2,22.8,37.2333,141.0
広野,1034,2024,8,,,37.2333,141.0
広野,1034,2024,9,,,37.2333,141.0
広野,1034,2024,10,,,37.2333,141.0
広野,1034,2024,11,,,37.2333,141.0
広野,1034,2024,12,,,37.2333,141.0
川内,1129,2024,1,7.1,-3.4,37.3367,140.8083
川内,1129,2024,2,7.7,-3.0,37.3367,140.8083
川内,1129,2024,3,9.2,-2.2,37.3367,140.8083
川内,1129,2024,4,19.2,6.0,37.3367,140.8083
川内,1129,2024,5,22.6,8.2,37.3367,140.8083
川内,1129,2024,6,26.1,14.1,37.3367,140.8083
川内,1129,2024,7,30.5,20.4,37.3367,140.8083
川内,1129,2024,8,,,37.3367,140.8083
川内,1129,2024,9,,,37.3367,140.8083
川内,1129,2024,10,,,37.3367,140.8083
川内,1129,2024,11,,,37.3367,140.8083
川内,1129,2024,12,,,37.3367,140.8083
福島,47595,2024,1,8.3,-0.2,37.7583,140.47
福島,47595,2024,2,9.5,0.2,37.7583,140.47
福島,47595,2024,3,10.7,1.4,37.7583,140.47
福島,47595,2024,4,21.9,10.3,37.7583,140.47
福島,47595,2024,5,24.6,12.5,37.7583,140.47
福島,47595,2024,6,28.5,17.7,37.7583,140.47
福島,47595,2024,7,31.9,23.3,37.7583,140.47
福島,47595,2024,8,33.5,25.0,37.7583,140.47
福島,47595,2024,9,,,37.7583,140.47
福島,47595,2024,10,,,37.7583,140.47
福島,47595,2024,11,,,37.7583,140.47
福島,47595,2024,12,,,37.7583,140.47
若松,47570,2024,1,5.3,-2.0,37.4883,139.91
若松,47570,2024,2,8.0,-1.3,37.4883,139.91
若松,47570,2024,3,8.9,-0.2,37.4883,139.91
若松,47570,2024,4,21.3,8.1,37.4883,139.91
若松,47570,2024,5,24.3,10.4,37.4883,139.91
若松,47570,2024,6,28.3,16.9,37.4883,139.91
若松,47570,2024,7,30.5,22.4,37.4883,139.91
若松,47570,2024,8,34.0,24.0,37.4883,139.91
若松,47570,2024,9,,,37.4883,139.91
若松,47570,2024,10,,,37.4883,139.91
若松,47570,2024,11,,,37.4883,139.91
若松,47570,2024,12,,,37.4883,139.91
白河,47597,2024,1,7.2,-2.4,37.1317,140.215
白河,47597,2024,2,8.2,-1.0,37.1317,140.215
白河,47597,2024,3,9.6,0.0,37.1317,140.215
白河,47597,2024,4,19.4,8.5,37.1317,140.215
白河,47597,2024,5,21.9,10.7,37.1317,140.215
白河,47597,2024,6,26.1,16.2,37.1317,140.215
白河,47597,2024,7,30.0,21.4,37.1317,140.215
白河,47597,2024,8,31.6,22.6,37.1317,140.215
白河,47597,2024,9,,,37.1317,140.215
白河,47597,2024,10,,,37.1317,140.215
白河,47597,2024,11,,,37.1317,140.215
白河,47597,2024,12,,,37.1317,140.215
小名浜,47598,2024,1,10.9,1.2,36.9467,140.9033
小名浜,47598,2024,2,11.2,2.0,36.9467,140.9033
小名浜,47598,2024,3,12.7,3.3,36.9467,140.9033
小名浜,47598,2024,4,18.9,11.4,36.9467,140.9033
小名浜,47598,2024,5,21.8,13.5,36.9467,140.9033
小名浜,47598,2024,6,24.9,18.4,36.9467,140.9033
小名浜,47598,2024,7,30.0,23.6,36.9467,140.9033
小名浜,47598,2024,8,30.8,25.4,36.9467,140.9033
小名浜,47598,2024,9,,,36.9467,140.9033
小名浜,47598,2024,10,,,36.9467,140.9033
小名浜,47598,2024,11,,,36.9467,140.9033
小名浜,47598,2024,12,,,36.9467,140.9033
西会津,1031,2024,1,4.9,-1.7,37.5883,139.6567
西会津,1031,2024,2,7.4,-1.6,37.5883,139.6567
西会津,1031,2024,3,8.1,-0.6,37.5883,139.6567
西会津,1031,2024,4,21.1,6.2,37.5883,139.6567
西会津,1031,2024,5,23.2,8.5,37.5883,139.6567
西会津,1031,2024,6,26.9,15.5,37.5883,139.6567
西会津,1031,2024,7,29.2,21.7,37.5883,139.6567
西会津,1031,2024,8,,,37.5883,139.6567
西会津,1031,2024,9,,,37.5883,139.6567
